x,y,z,QCLOUD,QGRAUP,QICE,QRAIN,QSNOW,QVAPOR,CLOUD,PRECIP,P,TC,U,V,W,Velocity
360,120,70,0,0,0,0,0,0.000002,0,0,58.981316,-60.399235,0.802138,10.962866,0.178615,10.993624
390,120,70,0,0,0,0,0,0.000005,0,0,59.400311,-60.759155,2.384859,8.431236,0.133322,8.763052
420,120,70,0,0,0,0,0,0.000004,0,0,60.104214,-60.851276,7.665291,8.488095,0.010424,11.436982
450,120,70,0,0,0,0,0,0.000005,0,0,48.347775,-60.554882,11.082225,11.30233,-0.186639,15.830136
480,120,70,0,0,0,0,0,0.000008,0,0,54.730251,-61.515587,10.475422,9.391071,0.038486,14.068695
0,150,70,0,0,0,0,0,0.000003,0,0,265.699371,-60.329094,18.616217,17.768692,0.002134,25.734995
30,150,70,0,0,0,0,0,0.000004,0,0,243.392151,-59.696007,10.396984,12.026557,-0.061312,15.897771
60,150,70,0,0,0,0,0,0.000001,0,0,228.686722,-60.493565,9.681886,15.951496,0.076738,18.659985
90,150,70,0,0,0,0,0,0.000005,0,0,210.105484,-60.52969,10.492152,15.102794,-0.102928,18.389948
120,150,70,0,0,0,0,0,0.000013,0,0,177.136444,-61.740379,11.534775,18.106167,0.001738,21.468216
150,150,70,0,0,0,0,0,0.000019,0,0,135.957489,-62.308357,9.385576,18.87998,-0.027497,21.0842
180,150,70,0,0,0,0,0,0.000018,0,0,106.315338,-61.815331,4.497998,20.008816,0.031549,20.508186
210,150,70,0,0,0,0,0,0.000019,0,0,75.706856,-61.63205,-0.330629,21.523827,-0.110949,21.526651
240,150,70,0,0,0,0,0,0.000019,0,0,42.379364,-62.045723,-2.056561,21.053303,-0.024159,21.153524
270,150,70,0,0,0,0,0,0.000018,0,0,27.912331,-61.758747,-7.741013,22.222855,-0.261535,23.533955
300,150,70,0,0,0,0,0,0.000013,0,0,27.331049,-60.982658,-13.680899,17.649258,-0.173238,22.331442
330,150,70,0,0,0,0,0,0.000015,0,0,36.745739,-61.493492,-10.076458,12.056298,0.171611,15.71365
360,150,70,0,0,0,0,0,0.00001,0,0,45.075459,-61.82642,-2.679601,7.876119,-0.262115,8.323594
390,150,70,0,0,0,0,0,0.000008,0,0,50.984085,-61.12574,2.813082,10.183078,-0.199181,10.56637
420,150,70,0,0,0,0,0,0.000002,0,0,54.383251,-61.390038,10.600808,8.105681,-0.053256,13.344739
450,150,70,0,0,0,0,0,0.000006,0,0,38.485085,-60.0648,8.163113,11.126032,-0.15219,13.800295
480,150,70,0,0,0,0,0,0.000009,0,0,49.13483,-60.698063,5.522218,11.411014,-0.18675,12.678368
0,180,70,0,0,0,0,0,0.000006,0,0,261.001709,-61.182541,23.771072,17.732208,-0.000604,29.656282
30,180,70,0,0,0,0,0,0.000001,0,0,246.339508,-60.008518,12.007472,13.135494,0.059011,17.796743
60,180,70,0,0,0,0,0,0.000002,0,0,227.314148,-60.88459,13.417094,14.043077,-0.047206,19.422375
90,180,70,0,0,0,0,0,0.000011,0,0,189.015045,-61.193203,12.716764,14.439041,0.036283,19.240669
120,180,70,0,0,0,0,0,0.000021,0,0,150.116974,-62.421177,12.114487,16.359476,0.028716,20.356672
150,180,70,0,0,0,0,0,0.00002,0,0,127.122818,-61.721012,8.664911,16.95183,0.166872,19.038725
180,180,70,0,0,0,0,0,0.000017,0,0,83.852058,-61.518318,7.5397,17.051718,0.003898,18.644253
210,180,70,0,0,0,0,0,0.00001,0,0,39.605434,-60.467838,2.094669,19.823008,0.159626,19.93401
240,180,70,0,0,0.000006,0,0,0.000032,0.000006,0,-16.396166,-61.842464,-4.537005,19.057837,0.522861,19.597422
270,180,70,0,0,0.000006,0,0,0.000035,0.000006,0,-64.496101,-61.266106,-10.037772,9.350019,0.198115,13.719293
300,180,70,0,0,0,0,0,0.000027,0,0,-58.065887,-60.639305,-13.389176,5.09462,-0.253091,14.327919
330,180,70,0,0,0.000009,0,0.000001,0.000035,0.000009,0.000001,-16.011826,-61.202141,-17.459726,3.546571,0.151658,17.816936
360,180,70,0,0,0,0,0,0.000011,0,0,21.54401,-60.797329,-9.182784,4.97281,-0.137519,10.44372
390,180,70,0,0,0,0,0,0.000014,0,0,43.287464,-61.34737,3.950557,8.000529,-0.107513,8.923392
420,180,70,0,0,0,0,0,0.000006,0,0,48.100079,-60.954147,9.563993,5.61726,0.087095,11.091941
450,180,70,0,0,0,0,0,0.000008,0,0,49.781059,-60.455383,8.320111,7.779314,0.159453,11.391549
480,180,70,0,0,0,0,0,0.000011,0,0,51.429413,-60.927319,3.421239,9.509396,0.106536,10.106672
0,210,70,0,0,0,0,0,0.000022,0,0,271.476105,-61.546387,28.241772,16.294861,0.018522,32.60553
30,210,70,0,0,0,0,0,0.000002,0,0,246.419632,-61.444263,15.154509,14.260301,-0.035782,20.809052
60,210,70,0,0,0,0,0,0.000013,0,0,210.535736,-61.581272,15.88818,13.872066,0.160434,21.092516
90,210,70,0,0,0,0,0,0.000019,0,0,175.158676,-62.048462,14.763667,13.198221,0.011007,19.803005
120,210,70,0,0,0,0,0,0.000021,0,0,148.067871,-61.818737,11.863231,11.853449,0.135172,16.770771
150,210,70,0,0,0,0,0,0.000016,0,0,109.881172,-60.494408,7.162739,11.575905,-0.027459,13.612757
180,210,70,0,0,0,0,0,0.000017,0,0,72.072296,-61.14743,0.183077,18.154779,0.072396,18.155848
210,210,70,0,0,0.000007,0,0,0.000026,0.000007,0,-6.640699,-63.424328,-2.789589,14.40805,0.428419,14.681869
240,210,70,0,0,0,0,0,0.000022,0,0,-126.978798,-60.774662,-2.937178,3.003259,0.127689,4.202724
270,210,70,0,0.000001,0.00002,0,0.000047,0.000044,0.00002,0.000047,-286.89621,-59.346188,-20.158678,-15.682292,0.890336,25.555807
300,210,70,0,0,0.000017,0,0.000004,0.000039,0.000017,0.000004,-237.112915,-60.657974,-5.317491,-13.541723,-0.006065,14.548333
330,210,70,0,0,0.000015,0,0.000002,0.000043,0.000015,0.000002,-70.495674,-59.896637,-6.102316,-13.777159,0.001016,15.068125
360,210,70,0,0,0,0,0,0.000028,0,0,4.131262,-60.981049,-10.755963,1.972613,-0.283898,10.939038
390,210,70,0,0,0,0,0,0.000008,0,0,32.942493,-61.249088,4.433955,7.359398,-0.062409,8.592124
420,210,70,0,0,0,0,0,0.000014,0,0,49.069759,-61.507515,6.958582,4.126484,0.019522,8.090125
450,210,70,0,0,0,0,0,0.000015,0,0,53.758499,-61.547436,5.809848,4.895386,0.054978,7.59751
480,210,70,0,0,0,0,0,0.000012,0,0,55.874462,-60.788681,1.547187,3.454281,-0.010843,3.784966
0,240,70,0,0,0.000012,0,0,0.000033,0.000012,0,270.527008,-61.806564,31.713842,13.522835,-0.068047,34.47665
30,240,70,0,0,0,0,0,0.000014,0,0,227.132416,-61.33305,17.019167,11.519022,-0.104912,20.551178
60,240,70,0,0,0,0,0,0.000021,0,0,197.633865,-62.139568,17.047047,10.862304,0.052154,20.213713
90,240,70,0,0,0,0,0,0.000022,0,0,170.436295,-62.371086,14.94898,9.243246,0.031387,17.575851
120,240,70,0,0,0,0,0,0.000019,0,0,144.34729,-61.876167,10.548749,7.39088,-0.095043,12.880615
150,240,70,0,0,0,0,0,0.000012,0,0,116.350441,-59.847916,4.127133,9.956975,-0.147673,10.779443
180,240,70,0,0,0.000005,0,0,0.000028,0.000005,0,56.292427,-62.843311,1.741869,16.992203,0.096598,17.081522
210,240,70,0,0,0,0,0,0.000023,0,0,-40.991886,-61.982388,-1.73497,5.454559,-0.739288,5.771385
240,240,70,0,0,0.00004,0,0.000008,0.000037,0.00004,0.000008,-231.830246,-61.088715,-5.200973,-3.57846,0.49319,6.332355
270,240,70,0,0,0,0,0,0.000017,0,0,-635.007446,-56.926792,-5.840158,-3.450638,0.574326,6.807657
300,240,70,0,0,0,0,0,0.000025,0,0,-476.420166,-58.205154,9.059902,-7.176928,-0.017339,11.558132
330,240,70,0,0,0.000014,0,0.000002,0.000042,0.000014,0.000002,-131.839676,-60.1096,9.709169,-14.655439,0.156333,17.580509
360,240,70,0,0,0,0,0,0.000036,0,0,-13.877637,-60.630474,0.102058,-7.949313,-0.184977,7.95212
390,240,70,0,0,0,0,0,0.00001,0,0,28.955978,-60.69516,-1.706001,0.867927,-0.092887,1.916342
420,240,70,0,0,0,0,0,0.000013,0,0,46.610332,-60.773098,6.488616,0.600696,0.039439,6.516481
450,240,70,0,0,0,0,0,0.000019,0,0,49.538074,-61.493336,6.350138,1.193861,-0.316369,6.46913
480,240,70,0,0,0,0,0,0.000026,0,0,58.027046,-61.90366,1.939594,0.62833,0.002513,2.038831
0,270,70,0,0,0.000035,0,0.000002,0.000033,0.000035,0.000002,272.531006,-61.647171,33.741261,10.271002,0.001429,35.269905
30,270,70,0,0,0,0,0,0.000021,0,0,219.639282,-61.479984,16.632277,9.165695,0.059604,18.990686
60,270,70,0,0,0,0,0,0.000023,0,0,201.202881,-62.555416,16.967546,7.655497,0.006129,18.614626
90,270,70,0,0,0,0,0,0.000021,0,0,175.243835,-62.419403,13.157576,5.525492,0.079571,14.270922
120,270,70,0,0,0,0,0,0.000017,0,0,151.200409,-62.001587,9.339317,3.901463,-0.148094,10.122559
150,270,70,0,0,0,0,0,0.000011,0,0,123.049149,-59.762707,4.851506,9.568644,-0.019909,10.728301
180,270,70,0,0,0.000006,0,0,0.000029,0.000006,0,57.094265,-62.607517,5.40445,11.961669,0.224732,13.127837
210,270,70,0,0,0,0,0,0.000027,0,0,-26.664112,-61.981571,-2.390982,12.782101,0.111165,13.004278
240,270,70,0,0,0.000009,0,0.000001,0.000036,0.000009,0.000001,-151.006989,-61.266605,-9.630633,9.620002,0.570273,13.624197
270,270,70,0,0,0,0,0,0.000022,0,0,-381.695038,-57.788082,-6.408026,14.62447,-0.08588,15.967006
300,270,70,0,0,0.000002,0,0,0.000048,0.000002,0,-279.324921,-58.983849,12.460251,12.902265,-0.15784,17.937424
330,270,70,0,0,0.000018,0,0.000002,0.000037,0.000018,0.000002,-80.037704,-60.923023,15.877085,-5.143766,0.056209,16.689617
360,270,70,0,0,0.000006,0,0,0.000037,0.000006,0,-4.600561,-60.884178,4.79083,-5.268146,0.15617,7.122485
390,270,70,0,0,0,0,0,0.000014,0,0,33.551598,-60.95158,-4.057472,1.537892,-0.122125,4.340865
420,270,70,0,0,0,0,0,0.000008,0,0,47.853828,-61.47226,2.950197,0.338407,0.082515,2.970689
450,270,70,0,0,0,0,0,0.000013,0,0,53.372307,-62.010792,4.386987,0.365181,-0.021201,4.402211
480,270,70,0,0,0,0,0,0.000022,0,0,67.031204,-62.29277,1.876228,-1.607252,-0.119227,2.4734
0,300,70,0,0,0.000073,0,0.000006,0.000035,0.000073,0.000006,273.502258,-61.252525,34.353184,6.223413,0.000437,34.91235
30,300,70,0,0,0,0,0,0.000024,0,0,220.059448,-61.836235,18.360571,6.073496,-0.077088,19.33918
60,300,70,0,0,0,0,0,0.000022,0,0,201.352829,-62.409828,15.984716,4.035772,-0.05091,16.486395
90,300,70,0,0,0,0,0,0.000023,0,0,185.496796,-62.922779,13.189928,2.797925,0.187144,13.484717
120,300,70,0,0,0,0,0,0.00002,0,0,167.673294,-62.997196,10.343697,0.196755,-0.140412,10.34652
150,300,70,0,0,0,0,0,0.000014,0,0,135.584396,-60.186672,3.797966,6.544652,-0.12803,7.56792
180,300,70,0,0,0,0,0,0.00003,0,0,77.736305,-61.775776,6.543281,9.525311,0.393355,11.562906
210,300,70,0,0,0,0,0,0.000028,0,0,21.640472,-61.66571,-0.762765,10.332835,-0.0795,10.361256
240,300,70,0,0,0.000004,0,0,0.000032,0.000004,0,-44.423744,-61.995697,-0.342936,15.068381,-0.044804,15.072351
270,300,70,0,0,0,0,0,0.000031,0,0,-86.587097,-59.914024,0.241756,16.364054,0.023318,16.365856
300,300,70,0,0,0.000001,0,0,0.000031,0.000001,0,-61.103031,-60.158298,12.508303,13.574913,0.031302,18.459059
330,300,70,0,0,0.000013,0,0.000001,0.000035,0.000013,0.000001,-18.839396,-61.317017,13.115129,3.603335,0.11185,13.601585
360,300,70,0,0,0.000006,0,0.000001,0.000036,0.000006,0.000001,15.740335,-61.144508,7.546971,-3.105182,-0.134346,8.161922
390,300,70,0,0,0,0,0,0.000022,0,0,25.762775,-61.331001,-2.742281,-0.730442,0.037564,2.838145
420,300,70,0,0,0,0,0,0.000016,0,0,48.477341,-61.693089,1.684691,1.946659,-0.211052,2.583062
450,300,70,0,0,0,0,0,0.00002,0,0,58.42218,-62.027481,-0.26144,0.953735,0.029154,0.989349
480,300,70,0,0,0,0,0,0.000016,0,0,74.583572,-62.207489,-1.625696,-0.671068,0.046033,1.759358
0,330,70,0,0,0.000115,0,0.000014,0.000035,0.000115,0.000014,269.46933,-61.266506,34.723309,2.48995,0.187632,34.812973
30,330,70,0,0,0,0,0,0.000026,0,0,226.098785,-62.194675,18.721453,1.676041,-0.040755,18.796371
60,330,70,0,0,0,0,0,0.000024,0,0,206.302017,-62.574001,15.734886,0.908112,-0.026087,15.761091
90,330,70,0,0,0,0,0,0.000019,0,0,195.855667,-62.753136,13.146585,0.65611,0.044257,13.163022
120,330,70,0,0,0,0,0,0.000019,0,0,177.036316,-62.766232,10.706225,-0.890538,-0.125537,10.743933
150,330,70,0,0,0,0,0,0.000017,0,0,153.528793,-60.996616,4.725121,2.761306,0.032257,5.472899
180,330,70,0,0,0,0,0,0.00002,0,0,108.06955,-60.588581,4.618619,6.187934,-0.182325,7.723691
210,330,70,0,0,0,0,0,0.000032,0,0,59.158264,-61.570747,4.655711,9.740563,0.25908,10.799136
240,330,70,0,0,0,0,0,0.000025,0,0,27.412216,-61.275684,1.544987,8.611634,-0.032466,8.749187
270,330,70,0,0,0.000003,0,0,0.000033,0.000003,0,5.675867,-61.603134,5.63263,9.542341,-0.006341,11.080741
300,330,70,0,0,0,0,0,0.00003,0,0,-5.795884,-61.06881,7.810925,6.243925,0.269207,10.00348
330,330,70,0,0,0,0,0,0.000028,0,0,12.483757,-60.908062,8.260236,2.509829,-0.183903,8.635077
360,330,70,0,0,0.000004,0,0,0.000033,0.000004,0,37.520367,-61.548584,4.354546,-1.820353,-0.032379,4.719831
390,330,70,0,0,0,0,0,0.000017,0,0,56.090164,-61.655048,2.885999,-1.998779,-0.062021,3.511119
420,330,70,0,0,0,0,0,0.000013,0,0,57.036201,-62.116821,-0.390428,0.914664,0.069643,0.996942
450,330,70,0,0,0,0,0,0.00001,0,0,72.620247,-61.816483,-0.681266,0.13542,0.012737,0.694711
480,330,70,0,0,0,0,0,0.000015,0,0,81.461975,-62.65041,-3.501256,0.070966,-0.02196,3.502044
0,360,70,0,0,0.00013,0,0.000019,0.000034,0.00013,0.000019,258.156799,-61.350708,34.073814,-0.792378,0.339856,34.084721
30,360,70,0,0,0,0,0,0.000025,0,0,223.852417,-61.875256,18.289274,-2.516604,0.043212,18.461655
60,360,70,0,0,0,0,0,0.000024,0,0,213.891586,-63.02356,16.586946,-2.146421,-0.111594,16.72562
90,360,70,0,0,0,0,0,0.000018,0,0,211.961731,-63.133568,13.358077,-2.285265,0.052371,13.552247
120,360,70,0,0,0,0,0,0.000022,0,0,191.499542,-63.10907,11.39232,-2.121942,-0.094863,11.58864
150,360,70,0,0,0,0,0,0.000023,0,0,175.583054,-62.204849,5.878466,-1.426602,-0.060674,6.049399
180,360,70,0,0,0,0,0,0.00002,0,0,144.325333,-61.23056,4.293093,2.021811,-0.17117,4.748438
210,360,70,0,0,0,0,0,0.000021,0,0,101.330452,-61.063408,6.159063,5.321463,-0.130434,8.14058
240,360,70,0,0,0,0,0,0.000029,0,0,76.799744,-61.157883,3.940897,5.283587,-0.087983,6.592018
270,360,70,0,0,0.000001,0,0,0.000034,0.000001,0,68.527512,-61.371075,8.089269,4.088606,0.067723,9.06408
300,360,70,0,0,0.000006,0,0,0.000033,0.000006,0,47.395061,-61.642395,7.236585,1.385106,0.03268,7.368021
330,360,70,0,0,0,0,0,0.000033,0,0,51.25,-61.275917,6.980714,-2.408647,0.16922,7.386514
360,360,70,0,0,0,0,0,0.000014,0,0,59.235115,-61.748634,3.930092,-1.913135,-0.133449,4.373045
390,360,70,0,0,0,0,0,0.000005,0,0,62.759266,-61.46909,2.553358,-1.889196,0.145545,3.179604
420,360,70,0,0,0,0,0,0.00001,0,0,77.08989,-62.388771,-1.637729,-1.633249,-0.007449,2.312945
450,360,70,0,0,0,0,0,0.000009,0,0,84.941849,-62.080547,-5.116072,-3.028054,0.097794,5.945828
480,360,70,0,0,0,0,0,0.000011,0,0,89.872154,-63.211906,-6.884748,-3.020439,0.104302,7.518889
0,390,70,0,0,0,0,0,0.000034,0,0,242.905914,-61.490318,32.555256,-3.660941,0.45915,32.763668
30,390,70,0,0,0,0,0,0.000025,0,0,222.437698,-61.966629,17.853914,-6.561882,0.132381,19.022041
60,390,70,0,0,0,0,0,0.000024,0,0,224.61676,-62.786659,16.969978,-4.965895,0.038963,17.681681
90,390,70,0,0,0,0,0,0.000018,0,0,216.486694,-63.001476,12.780069,-5.487154,-0.003369,13.908237
120,390,70,0,0,0,0,0,0.000017,0,0,201.668503,-63.420712,10.190333,-6.343509,-0.212916,12.005346
150,390,70,0,0,0,0,0,0.000019,0,0,192.29892,-62.643856,7.840939,-4.134932,0.042108,8.864522
180,390,70,0,0,0,0,0,0.000023,0,0,170.951782,-62.040867,5.405882,-2.851152,0.1366,6.113206
210,390,70,0,0,0,0,0,0.000015,0,0,145.649734,-61.895798,7.674326,0.157252,0.114698,7.676794
240,390,70,0,0,0,0,0,0.000012,0,0,108.00927,-62.037979,3.422398,-0.161819,-0.160836,3.429995
270,390,70,0,0,0,0,0,0.00001,0,0,91.812286,-61.519112,1.064942,-1.012977,-0.168681,1.479417
300,390,70,0,0,0,0,0,0.000003,0,0,91.314018,-61.122601,5.089492,-7.458881,-0.368268,9.037337
330,390,70,0,0,0,0,0,0.000012,0,0,72.928802,-62.318344,1.865853,-3.635782,-0.263018,4.095057
360,390,70,0,0,0,0,0,0.000003,0,0,84.249725,-61.799767,1.933521,-3.494996,0.224806,4.000504
390,390,70,0,0,0,0,0,0.000001,0,0,88.236473,-61.972679,-0.767012,-5.953154,-0.173998,6.004883
420,390,70,0,0,0,0,0,0.000009,0,0,90.596085,-63.052372,-4.433668,-6.804467,-0.126513,8.122449
450,390,70,0,0,0,0,0,0.000009,0,0,94.596199,-63.070412,-5.798952,-9.536078,0.102278,11.161321
480,390,70,0,0,0,0,0,0.000011,0,0,93.750488,-63.196739,-9.046556,-8.3682,-0.164265,12.324525
0,420,70,0,0,0,0,0,0.000033,0,0,226.226288,-61.694229,30.425316,-5.723892,0.307961,30.960581
30,420,70,0,0,0,0,0,0.000024,0,0,227.925766,-61.428474,15.906048,-10.861123,-0.05613,19.260569
60,420,70,0,0,0,0,0,0.000026,0,0,234.55603,-63.070816,15.666483,-9.969878,-0.037581,18.56983
90,420,70,0,0,0,0,0,0.00002,0,0,224.662155,-63.047802,13.728077,-7.707452,0.014354,15.743733
120,420,70,0,0,0,0,0,0.000017,0,0,217.268158,-63.01252,10.679661,-8.592477,-0.091757,13.707452
150,420,70,0,0,0,0,0,0.000016,0,0,202.443604,-63.42588,6.877098,-10.171265,0.015031,12.278002
180,420,70,0,0,0,0,0,0.000014,0,0,188.954269,-62.910263,5.708914,-9.582735,0.016707,11.154407
210,420,70,0,0,0,0,0,0.000012,0,0,166.922272,-62.23772,5.214519,-9.967215,-0.041505,11.248924
240,420,70,0,0,0,0,0,0.000012,0,0,147.621674,-62.256763,2.852917,-9.91517,0.361383,10.323775
270,420,70,0,0,0,0,0,0.00001,0,0,132.348633,-62.552803,2.138225,-9.417946,0.030927,9.657674
300,420,70,0,0,0,0,0,0.000008,0,0,114.692848,-62.612949,4.744011,-9.513407,0.079125,10.630937
330,420,70,0,0,0,0,0,0.000006,0,0,106.006577,-62.712292,-1.018292,-11.152445,-0.433101,11.207209
360,420,70,0,0,0,0,0,0.00001,0,0,98.495758,-62.657745,-0.947413,-10.314524,-0.09054,10.358338
390,420,70,0,0,0,0,0,0.000012,0,0,91.560333,-63.128315,-2.126145,-13.380165,-0.17844,13.549212
420,420,70,0,0,0,0,0,0.000015,0,0,98.23172,-63.154556,-3.919809,-13.871704,0.038726,14.414943
450,420,70,0,0,0,0,0,0.000019,0,0,97.064552,-63.499588,-8.100736,-14.737087,0.106582,16.817104
480,420,70,0,0,0,0,0,0.000016,0,0,99.188133,-63.77219,-10.776291,-15.183148,-0.092794,18.618942
0,450,70,0,0,0,0,0,0.000031,0,0,220.916992,-61.865921,28.002243,-7.521976,0.395556,28.997625
30,450,70,0,0,0,0,0,0.00003,0,0,233.333694,-61.482597,21.27532,-14.899372,0.069584,25.973743
60,450,70,0,0,0,0,0,0.000026,0,0,235.274353,-62.605499,12.639207,-13.39453,0.107091,18.416691
90,450,70,0,0,0,0,0,0.000024,0,0,228.328659,-63.003643,11.584375,-11.635854,0.107446,16.419573
120,450,70,0,0,0,0,0,0.000021,0,0,223.328934,-63.408134,9.28053,-12.826923,-0.013691,15.832194
150,450,70,0,0,0,0,0,0.000018,0,0,212.115021,-63.348297,6.460926,-12.914989,0.092742,14.44123
180,450,70,0,0,0,0,0,0.000015,0,0,199.704727,-63.10466,3.708151,-14.730493,0.017266,15.190065
210,450,70,0,0,0,0,0,0.000015,0,0,180.1138,-62.776031,2.05509,-16.270634,-0.028133,16.399929
240,450,70,0,0,0,0,0,0.000011,0,0,160.300232,-62.456299,-0.070982,-16.776421,0.344335,16.780104
270,450,70,0,0,0,0,0,0.000009,0,0,151.086746,-62.179909,1.020331,-15.570666,-0.159314,15.604875
300,450,70,0,0,0,0,0,0.000011,0,0,145.252533,-62.682369,-0.834771,-16.240566,0.185585,16.263065
330,450,70,0,0,0,0,0,0.00001,0,0,135.206284,-62.103111,-2.909597,-16.262459,-0.135805,16.521252
360,450,70,0,0,0,0,0,0.000012,0,0,125.431435,-62.201054,-4.129631,-16.32148,0.102735,16.836126
390,450,70,0,0,0,0,0,0.000017,0,0,121.336868,-62.46793,-4.933187,-17.138151,0.177337,17.834909
420,450,70,0,0,0,0,0,0.000023,0,0,115.768341,-61.874611,-7.44083,-17.74169,-0.004914,19.238853
450,450,70,0,0,0,0,0,0.000021,0,0,114.820724,-62.09613,-6.774777,-18.912804,0.161748,20.090244
480,450,70,0,0,0.000002,0,0,0.000023,0.000002,0,110.766594,-64.28656,-13.612718,-16.059732,-0.002618,21.052816
0,480,70,0,0,0,0,0,0.000025,0,0,225.741776,-61.983524,25.464794,-9.195747,0.521045,27.079309
30,480,70,0,0,0,0,0,0.000028,0,0,238.223358,-61.600266,18.507813,-16.772171,-0.022481,24.976896
60,480,70,0,0,0,0,0,0.000022,0,0,239.895676,-62.336117,11.912844,-15.676695,-0.016347,19.689461
90,480,70,0,0,0,0,0,0.000024,0,0,235.771057,-63.593258,8.369398,-16.827868,0.051758,18.794325
120,480,70,0,0,0.000001,0,0,0.000023,0.000001,0,232.486069,-64.187225,6.972233,-16.674135,0.097332,18.073414
150,480,70,0,0,0,0,0,0.00002,0,0,221.716858,-63.491196,3.98261,-17.015102,0.018545,17.474989
180,480,70,0,0,0,0,0,0.000017,0,0,208.801056,-62.835781,2.202603,-17.79565,0.141863,17.932003
210,480,70,0,0,0,0,0,0.000018,0,0,188.646317,-63.829437,-0.384837,-20.770081,0.127398,20.774036
240,480,70,0,0,0,0,0,0.000014,0,0,172.424469,-62.748211,-0.090424,-20.358604,-0.094925,20.359026
270,480,70,0,0,0,0,0,0.000015,0,0,158.482819,-63.433895,-4.698689,-21.138803,-0.424295,21.658871
300,480,70,0,0,0,0,0,0.000019,0,0,150.627319,-63.506985,-6.768008,-20.724186,-0.303312,21.803436
330,480,70,0,0,0,0,0,0.000024,0,0,149.135208,-63.570705,-8.443624,-21.555426,-0.039362,23.150219
360,480,70,0,0,0,0,0,0.000025,0,0,146.003952,-63.213749,-9.30984,-21.146652,0.00369,23.10528
390,480,70,0,0,0.000001,0,0,0.000023,0.000001,0,138.82399,-64.050728,-11.690642,-20.742809,-0.057068,23.810471
420,480,70,0,0,0.000004,0,0.000001,0.000021,0.000004,0.000001,130.500061,-64.917046,-12.390821,-21.778402,-0.051966,25.056614
450,480,70,0,0,0.000004,0,0.000001,0.000021,0.000004,0.000001,125.195129,-64.979103,-14.604408,-22.587191,-0.072215,26.897491
480,480,70,0,0,0.000003,0,0.000001,0.000021,0.000003,0.000001,122.497543,-64.687477,-14.292257,-21.354372,-0.123475,25.696169
0,0,80,0,0,0,0,0,0.000005,0,0,125.907425,-62.562721,7.509624,10.60643,-0.014067,12.995808
30,0,80,0,0,0,0,0,0.000004,0,0,123.316208,-63.0037,6.531856,10.949516,-0.080573,12.75004
60,0,80,0,0,0,0,0,0.000003,0,0,117.47937,-63.492691,5.616218,11.109336,-0.051242,12.448368
90,0,80,0,0,0,0,0,0.000003,0,0,112.291443,-63.958839,4.519856,10.816105,-0.104852,11.722979
120,0,80,0,0,0,0,0,0.000004,0,0,106.147095,-64.342819,3.83884,10.107191,-0.084915,10.811994
150,0,80,0,0,0,0,0,0.000006,0,0,104.934799,-64.58976,3.543917,9.5551,-0.062498,10.191329
180,0,80,0,0,0,0,0,0.000005,0,0,103.929893,-65.010414,3.753334,9.170517,-0.110367,9.909494
210,0,80,0,0,0,0,0,0.000004,0,0,100.597435,-65.727821,4.186528,8.591069,-0.064307,9.557072
240,0,80,0,0,0,0,0,0.000004,0,0,93.899216,-66.446281,3.705209,7.924323,-0.087628,8.748207
270,0,80,0,0,0,0,0,0.000004,0,0,88.366417,-67.277138,3.702723,7.563576,-0.101809,8.421888
300,0,80,0,0,0,0,0,0.000004,0,0,78.630783,-68.127083,3.139794,7.244658,-0.03717,7.895869
330,0,80,0,0,0,0,0,0.000004,0,0,63.847328,-68.954124,2.394618,6.800813,-0.062095,7.210347
360,0,80,0,0,0,0,0,0.000004,0,0,52.526764,-69.643524,1.860698,5.864854,-0.007368,6.152947
390,0,80,0,0,0,0,0,0.000005,0,0,40.927662,-70.218292,1.939396,4.419293,-0.080591,4.82679
420,0,80,0,0,0,0,0,0.000006,0,0,36.441628,-70.746712,2.814009,3.099659,-0.042147,4.186683
450,0,80,0,0,0,0,0,0.000006,0,0,38.868374,-71.279572,4.512392,2.406396,-0.016324,5.11397
480,0,80,0,0,0,0,0,0.000006,0,0,37.894871,-71.833115,4.248005,2.460344,0.0372,4.909198
0,30,80,0,0,0,0,0,0.000004,0,0,128.133972,-63.125038,8.019855,10.372377,-0.032694,13.111268
30,30,80,0,0,0,0,0,0.000004,0,0,126.14299,-63.440678,7.033131,11.360874,0.01693,13.361687
60,30,80,0,0,0,0,0,0.000004,0,0,122.173775,-63.172874,4.768287,10.574667,-0.018399,11.60002
90,30,80,0,0,0,0,0,0.000008,0,0,117.490463,-63.504723,1.565506,11.157393,-0.035487,11.266742
120,30,80,0,0,0,0,0,0.000013,0,0,113.931091,-64.392792,2.028362,9.466059,-0.01383,9.680945
150,30,80,0,0,0,0,0,0.000014,0,0,106.04261,-65.219757,1.883201,9.200732,-0.075288,9.391783
180,30,80,0,0,0,0,0,0.000012,0,0,118.875977,-65.223602,1.783055,8.42942,-0.004677,8.615941
210,30,80,0,0,0,0,0,0.000013,0,0,101.599106,-66.201759,1.948629,7.368901,-0.023095,7.62223
240,30,80,0,0,0,0,0,0.000014,0,0,91.46711,-66.997566,2.107125,6.753663,0.016613,7.074759
270,30,80,0,0,0,0,0,0.000014,0,0,87.034256,-67.792625,2.74513,5.055886,-0.050567,5.753284
300,30,80,0,0,0,0,0,0.00001,0,0,75.505455,-68.141449,1.162576,5.201883,0.02374,5.330266
