Analysis Id,Sample Id,Sample#,Type,Fixed?,Latitude,Longitude,Distance(miles),Bearing,Direction,Collection Date,Source,Description,Weight,Weight Unit,Depth,Surface Area(cm2),Shape,Uncertainty%,MDA,Method Code,Moisture%,Nuclide,Result,Unit
228915,8689,GOJ-00019,Soil,No,35.178703,139.634356,173.2011549,207.093099,SSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rock or debris observed  Wet Weight 970.47 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",670.27,grams,,,,1.28E-06,8.10E-07,,,Sr-90,-1.64E-07,uCi/g
228917,8703,GOJ-00020,Soil,No,35.343128,139.277054,173.5235204,214.7409895,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 907.6 g; Description: 1 plastic bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",603.13,grams,,,,1.32E-06,7.15E-07,,,Sr-90,2.87E-07,uCi/g
228919,8701,GOJ-00021,Soil,No,36.676968,139.030497,121.9815561,245.6250471,WSW,4/7/2011 7:30,GOJ,Field Team: Soil moist and compact with no observed rocks/pebbles.  Wet Weight 1533.71 g; Description: Soil sample with no observed vegetation.;,1242.67,grams,,,,9.86E-07,5.40E-07,,,Sr-90,-3.85E-07,uCi/g
228921,8695,GOJ-00022,Soil,No,35.189485,139.126266,187.0711489,215.107594,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample with no observed vegetation.  No observed rocks/pebbles.  Soil moist and compact.  Wet Weight 932.7 g;,661.75,grams,,,,1.22E-06,7.24E-07,,,Sr-90,-2.89E-07,uCi/g
228923,8693,GOJ-00023,Soil,No,36.423614,138.897316,136.7746245,240.3370566,WSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 1496.08 g; Description: 1 bag - screening values <20 dpm alpha <200 dpm B/g;",1206.82,grams,,,,1.13E-06,6.07E-07,,,Sr-90,1.73E-07,uCi/g
228925,8697,GOJ-00024,Soil,No,37.54882,139.981,58.45027047,279.0031591,W,4/7/2011 7:30,GOJ,"Field Team: Dark, very moist, mud - no rocks or debris observed  Wet Weight 728.64 g; Description: 1 plastic bottle of soil - screening level <20 dpm alpha, <200 dpm b/g;",463.91,grams,,,,1.37E-06,7.38E-07,,,Sr-90,4.14E-08,uCi/g
228927,8705,GOJ-00025,Soil,No,37.46251,139.8452,65.34782145,272.8585694,W,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with seedling vegetation included in sample.  No observed rocks/pebbles and soil is moist.  Wet Weight 548.26 g; Description: Soil sample with seedling vegetation included in sample.;,351.11,grams,,,,1.19E-06,7.56E-07,,,Sr-90,3.47E-07,uCi/g
228929,8709,GOJ-00026,Soil,No,36.40806,139.7468,99.75154786,225.7982678,SW,4/7/2011 7:30,GOJ,Field Team: Dark soil; fairly dry and loose.  No vegetation or rocks.  Wet Weight 511.65 g; Description: Soil in 500 ml bottle; <200 dpm b-g; <20 dpm alpha;,375.15,grams,,,,1.32E-06,3.11E-07,,,Sr-90,4.89E-07,uCi/g
228931,8791,GOJ-00027,Soil,No,36.613087,139.867898,85.16943608,229.35292,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with no observed vegetation.  No observed rocks or pebbles present in sample.  Wet Weight 444.62 g; Description: 1 sample bottle with no observed vegetation.;,241.84,grams,,,,1.84E-06,1.14E-06,,,Sr-90,-3.53E-07,uCi/g
228933,8793,GOJ-00028,Soil,No,36.316447,139.559659,111.6401144,227.2838183,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with no observed rocks or pebbles.  Wet Weight 559.45 g; Description: Soil sample in bottle with no observed vegetation.;,456.6,grams,,,,1.23E-06,7.67E-07,,,Sr-90,-1.04E-07,uCi/g
228935,8713,GOJ-00029,Soil,No,37.56073,139.7359,71.8947022,278.1075972,W,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; clay like in appearance.  No vegetation or rock.  Wet Weight 646.1 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpha;,375.16,grams,,,,1.35E-06,9.10E-07,,,Sr-90,-2.95E-07,uCi/g
228937,8717,GOJ-00030,Soil,No,37.54882,139.8452,65.83787785,278.0639401,W,4/7/2011 7:30,GOJ,"Field Team: Silty mud in jar, no vegetation, rocks, or sticks  Wet Weight 908.1 g; Description: Silty mud in 500mL nalgene 90% full;",730.88,grams,,,,1.08E-06,2.57E-07,,,Sr-90,-1.47E-07,uCi/g
228939,8721,GOJ-00031,Soil,No,37.47739,140.0187,55.8741957,274.2883373,W,4/7/2011 7:30,GOJ,"Field Team: Moist soil, clay like clump in bottle; no vegetation or rocks.  Wet Weight 488.4 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpha;",263,grams,,,,1.48E-06,9.33E-07,,,Sr-90,-3.45E-07,uCi/g
228941,8715,GOJ-00032,Soil,No,38.35405,140.2776,76.42064971,327.660918,NNW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; small clumps; no vegetation or rocks  Wet Weight 700.64 g;,539.63,grams,,,,1.53E-06,7.34E-07,,,Sr-90,-1.40E-07,uCi/g
228943,8731,GOJ-00033,Soil,No,35.3493,140.0055,153.9157018,202.0587084,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 405.18 g; Description: 1 bottle of soil - screening level <20 dpm alpha, <200 dpm B/g;",257.73,grams,,,,1.25E-06,2.94E-07,,,Sr-90,-3.60E-08,uCi/g
228945,8711,GOJ-00034,Soil,No,37.59347,139.947,60.80584335,281.6311816,WNW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bottle with no observed vegetation.    Wet Weight 502.03 g; Description: Soil sample in bottle with no observed vegetation.  Soil moist with no observed rocks or pebbles.;,270.65,grams,,,,1.50E-06,7.60E-07,,,Sr-90,-6.73E-07,uCi/g
228947,8723,GOJ-00035,Soil,No,38.85579,139.8309,118.62325,326.9897925,NNW,4/7/2011 7:30,GOJ,Field Team: Soil has no observed rocks/pebbles.  Wet Weight 757.27 g; Description: Soil sample in bottle with no observed vegetation.  Soil has a sand texture.;,696.73,grams,,,,1.31E-06,3.12E-07,,,Sr-90,2.59E-08,uCi/g
228949,8735,GOJ-00036,Soil,No,37.62323,139.8,69.11524946,282.0415854,WNW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 645.45 g; Description: 1 bottle of soil - screening level <20 dpm alpha, <200 dpm beta/gamma;",412.12,grams,,,,1.45E-06,7.39E-07,,,Sr-90,-7.10E-07,uCi/g
228951,8741,GOJ-00037,Soil,No,38.7279,139.8927,109.4591026,325.8702912,NW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil  Wet Weight 757.43 g; Description: 1 Poly bottle containing soil.  Screening values: <20 dpm alpha and <200 dpm beta gamma.; Recv.Comment: Screening values <20 dpm alpha and <200 dpm beta gamma;,449.81,grams,,,,1.40E-06,7.90E-07,,,Sr-90,-2.37E-07,uCi/g
228953,8729,GOJ-00038,Soil,No,35.80225,140.4077,116.922574,197.3972435,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, semi-dry soil.  No vegetation or rocks.  Wet Weight 400.03 g; Description: 500 ml bottle; <200 dpm b-g; <20 dpm alpah;",252.5,grams,,,,2.22E-06,2.62E-07,,,Sr-90,5.03E-07,uCi/g
228957,8733,GOJ-00040,Soil,No,38.07366,140.1704,65.2111393,314.0003815,NW,4/7/2011 7:30,GOJ,"Field Team: Dark Moist Soil  Wet Weight 921.62 g; Description: Less than 20 dpm alpha less than 200 dpm beta gamma; Recv.Comment: less than 20 dpm alpha less than 200 dpm beta gamma, does not contain any rocks or vegetation;",750.24,grams,,,,1.25E-06,7.07E-07,,,Sr-90,4.11E-07,uCi/g
228959,8739,GOJ-00041,Soil,No,38.23599,140.2776,69.72502169,324.0281965,NW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 731.9 g; Description: Soil sample in bottle with no observed vegetation.  Soil moist with no observed rocks/pebbles.;,493.82,grams,,,,1.49E-06,8.09E-07,,,Sr-90,-9.03E-08,uCi/g
228967,8745,GOJ-00045,Soil,No,35.927201,139.410783,136.8497958,221.5265684,SW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 869.99 g; Description: Soil sample in bag with no observed vegetation.  Soil moist with no observed rocks/pebbles.;,586.99,grams,,,,1.44E-06,7.60E-07,,,Sr-90,-6.65E-07,uCi/g
228969,8795,GOJ-00046,Soil,No,35.60703,140.427116,129.5621499,195.192553,SSW,4/7/2011 7:30,GOJ,Field Team: Sample in bag with no observed vegetation.  No observed rocks or pebbles present.  Wet Weight 809.52 g; Description: Sample in bag with no observed vegetation;,515.03,grams,,,,1.54E-06,7.74E-07,,,Sr-90,-1.94E-07,uCi/g
228971,8787,GOJ-00047,Soil,No,36.278091,140.296922,88.75235229,207.4625942,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, loose soil.  No vegetation or rocks.  Wet Weight 694.58 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",429.83,grams,,,,9.70E-07,7.19E-07,,,Sr-90,-7.30E-07,uCi/g
228973,8765,GOJ-00048,Soil,No,36.87919,140.033026,66.64675345,236.0629198,SW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 1038 g; Description: Dark Moist Soil; Recv.Comment: less than 20 dpm alpha and less than 200 dpm beta-gamma;,701.22,grams,,,,1.58E-06,9.01E-07,,,Sr-90,-1.34E-07,uCi/g
228975,8767,GOJ-00049,Soil,No,36.22093,138.776242,149.9868313,237.0701758,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil that contains no vegetation, rocks or misc. debris.   Wet Weight 1252.7 g; Description: 1 bag of soil. Screening values: <20 dpm alpha, <200 dpm beta-gamma; Recv.Comment: Screening values <20 dpm alpha, <200 dpm beta-gamma;",1032.5,grams,,,,1.43E-06,8.84E-07,,,Sr-90,5.51E-08,uCi/g
228977,8789,GOJ-00050,Soil,No,36.395975,139.145517,126.164095,236.3688731,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark, fine, semi-dry soil.  No vegetation or rocks.  Wet Weight 1097.77 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",858.83,grams,,,,1.35E-06,8.20E-07,,,Sr-90,3.65E-07,uCi/g
228979,8779,GOJ-00051,Soil,No,36.017644,139.106319,144.2239013,228.3029092,SW,4/7/2011 7:30,GOJ,Field Team: dark semi-dry soil; clay like clumps; no vegetation or rocks.  Wet Weight 1543.03 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;,1316.98,grams,,,,1.54E-06,7.32E-07,,,Sr-90,-5.66E-08,uCi/g
228981,8763,GOJ-00052,Soil,No,36.796306,140.03853,69.79746824,232.042537,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no debris or rocks observed  Wet Weight 528.62 g; Description: 1 bag of soil - screening levels <20 dpm alpha, <200 dpm B/g;",348.57,grams,,,,1.13E-06,5.78E-07,,,Sr-90,1.14E-07,uCi/g
228983,8757,GOJ-00053,Soil,No,36.826842,140.03853,68.50830959,233.4236848,SW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 1278.13 g; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm B/g;",791.09,grams,,,,1.51E-06,7.30E-07,,,Sr-90,1.20E-07,uCi/g
228985,8777,GOJ-00054,Soil,No,35.722622,140.698917,118.5956094,189.0617372,S,4/7/2011 7:30,GOJ,Field Team: Dark fine soil.  No vegetation or rocks.  Wet Weight 947.53 g ; Description: Soil in bag; <200 dpm B-G; <20 dpm alpha;,664.16,grams,,,,1.06E-06,6.22E-07,,,Sr-90,-2.11E-07,uCi/g
228987,8747,GOJ-00055,Soil,No,35.851057,140.524743,111.8963578,194.6974892,SSW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with no observed vegetation.  Soil moist with no observed rocks/pebbles.  Wet Weight 695.23 g;,470.63,grams,,,,1.38E-06,7.21E-07,,,Sr-90,3.05E-07,uCi/g
228989,8759,GOJ-00056,Soil,No,36.87919,139.889915,73.32009143,239.5779146,WSW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 1325.49 g; Description: Soil sample in bag with no observed vegetation.  No observed rocks/pebbles present.;,1026.16,grams,,,,1.30E-06,7.16E-07,,,Sr-90,-3.01E-07,uCi/g
228991,8755,GOJ-00057,Soil,No,35.88423,140.648266,108.1218106,191.4546283,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Does not contain rocks or misc. debris.    Wet Weight 1055 g; Description: 1-bag of soil.  Screenig values: <20 dpm alpha, <200 dpm beta-gamma;",979.35,grams,,,,1.13E-06,7.16E-07,,,Sr-90,1.52E-07,uCi/g
228993,8785,GOJ-00058,Soil,No,35.912363,140.32721,111.1843786,200.7622129,SSW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 738.27 g; Description: Moist Dark Soil; Recv.Comment: less than 20 dpm alpha and 200 dpm beta-gamma;,490.54,grams,,,,1.30E-06,7.27E-07,,,Sr-90,-7.00E-08,uCi/g
228995,8749,GOJ-00059,Soil,No,36.334357,140.127308,90.18371245,213.9403725,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with no observed vegetation.  Soil moist with no observed rosks/pebbles.  Wet Weight 647.42 g; Description: Soil sample in bag with no observed vegetation.  Soil moist with no observed rocks or pebbles.;,489.04,grams,,,,1.43E-06,7.51E-07,,,Sr-90,-2.44E-07,uCi/g
228997,8781,GOJ-00060,Soil,No,36.184314,139.897118,106.0193409,216.6529717,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Does not contain vegetation, rocks, or misc. debris  Wet Weight 734.75 g; Description: Single bag of dark moist soil.  Screening values <20 dpm alpha, <200 dpm beta-gamma.;",530.13,grams,,,,1.25E-06,7.56E-07,,,Sr-90,3.65E-07,uCi/g
228999,8769,GOJ-00061,Soil,No,36.306224,139.975867,96.64675038,217.4828789,SW,4/7/2011 7:30,GOJ,Field Team: Soil in bag with no observed rocks or pebbles.  Wet Weight 849.72 g; Description: Soil sample with no observed vegetation.;,648.84,grams,,,,1.21E-06,8.27E-07,,,Sr-90,-4.09E-07,uCi/g
229001,8771,GOJ-00062,Soil,No,35.921741,140.175769,113.8305109,204.8748056,SSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Rocks, vegetation, and misc. debris not observed in sample.    Wet Weight 1065.7 g; Description: 1-bag containing dard moist soil.  Screening values <20 dpm alpha, <200 dpm beta-gamma; Recv.Comment: Screening values : <20 dpm alpha  <200 dpm beta-gamma;",806.4,grams,,,,1.28E-06,6.88E-07,,,Sr-90,1.20E-07,uCi/g
229003,8773,GOJ-00063,Soil,No,35.577061,140.155315,136.2224463,201.1853707,SSW,4/7/2011 7:30,GOJ,Field Team: Soil in bag with no observed rocks/pebbles.  Wet Weight 538.79 g; Description: Soil sample in bag with no observed vegetation.;,374.83,grams,,,,1.74E-06,7.92E-07,,,Sr-90,-3.35E-07,uCi/g
229005,8761,GOJ-00064,Soil,No,36.529562,138.485665,153.7371822,247.1009168,WSW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, densely packed soil - no rocks or debris observed  Wet Weight 746.67 g; Description: 1 bag of soil - screening levels <20 dpm alpha, <200 dpm B/g;",444.89,grams,,,,1.83E-06,9.25E-07,,,Sr-90,-2.05E-08,uCi/g
229007,8751,GOJ-00065,Soil,No,36.352214,139.24843,123.2897862,233.6946858,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil.  Does not contain rocks, vegetation, or misc. debris material.   Wet Weight 1191.96 g; Description: Bag containing soil.  Screening values: <20 dpm alpha, <200 dpm beta-gamma.  ; Recv.Comment: Screening values <20 dpm alpha and <200 dpm beta-gamma;",938.93,grams,,,,1.30E-06,7.88E-07,,,Sr-90,9.37E-07,uCi/g
229009,8783,GOJ-00066,Soil,No,36.465074,139.296859,116.5207116,235.9417721,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with no observed vegetation.  Soil with no observed rocks/pebbles.  wet Weight 1216.68 g;,953.63,grams,,,,1.57E-06,7.53E-07,,,Sr-90,-4.49E-07,uCi/g
229011,8753,GOJ-00067,Soil,No,36.083607,139.685439,118.7254492,219.3010518,SW,4/7/2011 7:30,GOJ,Field Team: Soil sample in bag with observed seedling vegetation.  Soil moist with no observed rocks/pebbles.  Wet Weight 1628.35 g; Description: Soil sample in bag with observed seedling vegetation.  Soil sample moist with no observed rocks/pebbles.;,1307.51,grams,,,,1.04E-06,6.86E-07,,,Sr-90,-6.21E-07,uCi/g
229013,8775,GOJ-00068,Soil,No,36.16861,139.366071,126.499786,227.3097292,SW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 1536 g; Recv.Comment: Less than 20 dpm alpha and less than 200 dpm beta gamma;,1287.11,grams,,,,1.48E-06,8.45E-07,,,Sr-90,-4.56E-07,uCi/g
229015,8833,GOJ-00069,Soil,No,36.82248,140.154119,63.70552618,229.7313175,SW,4/7/2011 7:30,GOJ,Field Team: 1 bag soil sample.  Small seedling vegetation observed in soil.  No rocks or pebbles observed in soil.  Wet Weight 948.74 g; Description: 1 bag soil sample;,583.1,grams,,,,1.48E-06,7.98E-07,,,Sr-90,3.11E-07,uCi/g
229017,8831,GOJ-00070,Soil,No,36.962075,139.955966,67.31014365,242.1531013,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark, semi-moist soil, no vegetation or rocks noted.  Wet Weight 693.11 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",429.1,grams,,,,1.63E-06,7.46E-07,,,Sr-90,-1.94E-07,uCi/g
229019,8829,GOJ-00071,Soil,No,36.857379,140.170632,61.45523855,230.8779109,SW,4/7/2011 7:30,GOJ,"Field Team: Dark, loose, semi-moist soil; no vegetation or rocks noted.  Wet Weight 1113.67 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",685.22,grams,,,,1.32E-06,7.57E-07,,,Sr-90,9.02E-08,uCi/g
229021,8835,GOJ-00072,Soil,No,36.87919,140.159624,60.98813364,232.3340564,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil that does not contain vegetation or rocks.   Wet Weight 1197.5 g; Description: 1 plastic bag containing dark moist soil.  Screening levels: <20 dpm alpha, and <200 dpm beta-gamma.  ;",875.17,grams,,,,1.34E-06,6.39E-07,,,Sr-90,-3.53E-07,uCi/g
229023,8823,GOJ-00073,Soil,No,36.682885,140.11559,71.8452925,225.0148133,SW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil that does not contain vegetation and rocks.   Wet Weight 1185.1 g ; Description: 1 plastic bag containing dark moist soil.  Screening values: <20 dpm alpha <200 dpm beta-gamma;,643.33,grams,,,,1.54E-06,7.47E-07,,,Sr-90,-5.98E-07,uCi/g
229025,8825,GOJ-00074,Soil,No,35.917416,140.52414,107.4808993,195.321536,SSW,4/7/2011 7:30,GOJ,"Field Team: 1 bag soil sample with no observed vegetation, rocks, or pebbles.  Wet Weight 712.45 g; Description: 1 bag soil sample;",428.89,grams,,,,1.34E-06,7.89E-07,,,Sr-90,2.16E-07,uCi/g
229027,8837,GOJ-00075,Soil,No,36.962075,140.088068,60.97609615,238.8818183,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark, moist soil in bag  Wet Weight 909.83 g; Description: Dark, moist soil in bag < 200 dpm beta/gamma  <20 dpm alpha;",653.83,grams,,,,1.80E-06,9.97E-07,,,Sr-90,-1.12E-06,uCi/g
229029,8821,GOJ-00076,Soil,No,36.586913,139.680753,94.33999379,232.7034245,SW,4/7/2011 7:30,GOJ,"Field Team: Dark, semi-moist soil; no vegetation or rocks noted.  Wet Weight 1059.58 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",720.76,grams,,,,1.32E-06,6.74E-07,,,Sr-90,8.19E-08,uCi/g
229031,8815,GOJ-00077,Soil,No,35,139.889061,178.7556892,201.1974369,SSW,4/7/2011 7:30,GOJ,Field Team: Moist soil; a few small pebbles detected through bag; no vegetation  Wet Weight 838.94 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;,635.04,grams,,,,1.27E-06,6.64E-07,,,Sr-90,-1.43E-08,uCi/g
229033,8811,GOJ-00078,Soil,No,36.403694,140.033026,89.37299832,218.441573,SW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil that does not contain vegetation or rock.    Wet Weight 961.3 g; Description: 1 plastic bag containing dard moist soil.  Screening values <20 dpm alpha, <200 dpm beta-gamma;",615.87,grams,,,,1.30E-06,7.54E-07,,,Sr-90,-2.55E-07,uCi/g
229035,8809,GOJ-00079,Soil,No,36.456042,139.928445,90.36523866,222.7641956,SW,4/7/2011 7:30,GOJ,"Field Team: No observed vegetation, rocks or pebbles.  Soil moist and compact.   Wet Weight 1078.61 g; Description: 1 bag soil sample;",630.9,grams,,,,1.26E-06,5.73E-07,,,Sr-90,-1.49E-07,uCi/g
229037,8797,GOJ-00080,Soil,No,36.826842,139.911932,74.22669456,236.6976856,WSW,4/7/2011 7:30,GOJ,"Field Team: No observed vegetation, rocks, or pebbles present.  Wet Weight 873.33 g; Description: 1 bag soil sample.;",425.34,grams,,,,1.39E-06,7.44E-07,,,Sr-90,-3.14E-07,uCi/g
229039,8801,GOJ-00081,Soil,No,36.922814,140.110085,61.42601094,236.1290738,SW,4/7/2011 7:30,GOJ,"Field Team: 1 bag of soil sample.  No observed vegetation or rocks, pebbles.  Wet Weight 613.51 g; Description:  1 soil sample in bag.;",397.86,grams,,,,1.18E-06,7.05E-07,,,Sr-90,-7.07E-08,uCi/g
229041,8799,GOJ-00082,Soil,No,36.909727,139.933949,70.14728354,240.0276474,WSW,4/7/2011 7:30,GOJ,"Field Team: Dark moist soil, does not contain vegetation or rocks  Wet Weidht 622.14 g; Description: 1 plastic bag containing dark moist soil.  Screenig values: <20 dpm alpha, <200 dpm beta-gamma;",410.3,grams,,,,1.20E-06,6.31E-07,,,Sr-90,8.24E-07,uCi/g
229043,8817,GOJ-00083,Soil,No,36.857379,140.03853,67.260323,234.8572763,SW,4/7/2011 7:30,GOJ,"Field Team: 1 bag soil sample with no vegetation, rocks or pebbles observed.  Soil moist and compact.  Wet Weight 408.83 g ; Description: 1 bag soil sample;",257.6,grams,,,,1.45E-06,8.76E-07,,,Sr-90,8.77E-07,uCi/g
229045,8803,GOJ-00084,Soil,No,36.613087,140.033026,78.49347115,224.9356205,SW,4/7/2011 7:30,GOJ,"Field Team: dark, somewhat moist soil.  No vegetation or rocks.  Wet Weight 1156.15 g; Description: Soil in bag; <200 dpm beta-gamma; <20 dpm alpha;",714.17,grams,,,,1.49E-06,7.62E-07,,,Sr-90,-3.59E-07,uCi/g
229047,8805,GOJ-00085,Soil,No,36.32081,139.801847,102.0190977,222.1845248,SW,4/7/2011 7:30,GOJ,Field Team: Dark moist soil; no vegetation or rocks.  Wet Weight 1134.8 g; Description: Soil in bag; <200 dpm beta gamma; <20 dpm alaph;,745.91,grams,,,,1.41E-06,7.96E-07,,,Sr-90,1.90E-07,uCi/g
229049,8813,GOJ-00086,Soil,No,34.969133,139.889061,180.7489354,200.9607222,SSW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 718.72 g; Description: Chiba F2 Tateyama-shi; Recv.Comment: less than 20 dpm alpha and less than 200 dpm beta gamma;,587.86,grams,,,,1.40E-06,7.56E-07,,,Sr-90,-2.10E-07,uCi/g
229051,8819,GOJ-00087,Soil,No,36.992612,140.154119,56.76026193,238.7621788,WSW,4/7/2011 7:30,GOJ,Field Team: Moist Dark Soil  Wet Weight 1095.8 g; Description: Moist Dark Soil; Recv.Comment: less than 20 dpm alpha and 200 dpm beta gamma;,731.89,grams,,,,1.40E-06,7.54E-07,,,Sr-90,3.34E-07,uCi/g
229053,8807,GOJ-00088,Soil,No,36.67416,139.735795,88.27321723,234.5627181,SW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 673.55 g; Description: Dark Moist Soil Sample; Recv.Comment: less than 20 dpm alpha and less than 200 dpm beta gamma;,352.87,grams,,,,1.43E-06,8.08E-07,,,Sr-90,1.40E-07,uCi/g
229055,8827,GOJ-00089,Soil,No,35.373673,140.343912,146.3156941,195.3506906,SSW,4/7/2011 7:30,GOJ,Field Team: Wet Weight 1498.53 g; Description: Moist Dark Soil; Recv.Comment: less than 20 dpm alpha and 200 dpm beta gamma;,1206.54,grams,,,,1.11E-06,5.55E-07,,,Sr-90,-2.78E-07,uCi/g
229057,8647,GOJ-00001,Soil,No,38.43222,140.9454,69.87834705,356.1384175,N,4/7/2011 7:30,GOJ,Field Team: Soil moist with no observed rocks or debris  Wet Weight 996.94 g; Description: 1 bag of soil with no vegetation observed;,716.82,grams,,,,3.92E-07,3.80E-07,,,Sr-Total,5.40E-07,uCi/g
229059,8651,GOJ-00002,Soil,No,38.04614,140.6273,48.46716448,332.9688289,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - no rocks or debris observed  Wet Weight 1156.76 g; Description: 1 bag of soil - no vegetation, screening value <20 dpm alpha, <200 dpm b/g - no contamination found;",761.17,grams,,,,4.01E-07,4.53E-07,,,Sr-Total,4.71E-08,uCi/g
229061,8649,GOJ-00003,Soil,No,38.6279,140.9351,83.38292049,356.3911847,N,4/7/2011 7:30,GOJ,"Field Team: dark moist soil, no vegatation, rocks, or other debris observed  Wet Weight 1527.27 g; Description: 1 bag of soil not vegatation, screening values <20 alpha  and <200 beta-gamma dpm;",1058.15,grams,,,,2.87E-07,2.52E-07,,,Sr-Total,6.93E-08,uCi/g
229063,8655,GOJ-00004,Soil,No,38.18365,140.7269,55.16706304,342.516742,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - no debris or rocks observed  Wet Weight 1213.84 g; Description: 1 bag of soil - screening value <20 dpm alpha <200 dpm B/G;",838.09,grams,,,,2.41E-07,2.14E-07,,,Sr-Total,2.32E-07,uCi/g
229065,8663,GOJ-00005,Soil,No,38.75218,140.7269,93.28537561,349.8488232,N,4/7/2011 7:30,GOJ,"Field Team: dark, moist, fine soil - no rocks or debris observed  Wet Weight 516.98 g; Description: 1 bag of soil - screening value <20 dpm alpha, <200 dpm b/g;",321.3,grams,,,,2.56E-07,2.91E-07,,,Sr-Total,-1.40E-07,uCi/g
229067,8667,GOJ-00006,Soil,No,38.52741,140.8225,77.13865946,351.5521042,N,4/7/2011 7:30,GOJ,"Field Team: Moist dark soil  Wet Weight 621.8; Description: 1 bag, less than 20 dpm alpha, less than 200 dpm beta-gamma;",399.97,grams,,,,4.69E-07,4.63E-07,,,Sr-Total,2.34E-07,uCi/g
229069,8669,GOJ-00007,Soil,No,38.10432,140.802,48.76128914,345.1306509,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, moist, packed soil - no rocks or debris observed  Wet Weight 782.85 g; Description: 1 bag of soil - screening levels <20 alpha, <200 b/g dpm;",550.88,grams,,,,3.07E-07,3.10E-07,,,Sr-Total,1.14E-07,uCi/g
229071,8675,GOJ-00008,Soil,No,38.38462,140.7201,68.59137616,345.741304,NNW,4/7/2011 7:30,GOJ,"Field Team: dark, densely packed, moist soil - no rocks or debris observed  Wet Weight 1685.35 g ; Description: 1 bag of soil - screening level <20 dpm alpha, <200 dpm b/g;",1123.55,grams,,,,5.04E-07,4.92E-07,,,Sr-Total,9.20E-07,uCi/g
