x,y,z,QCLOUD,QGRAUP,QICE,QRAIN,QSNOW,QVAPOR,CLOUD,PRECIP,P,TC,U,V,W,Velocity
30,300,85,0,0,0,0,0,0.000005,0,0,94.315201,-67.020462,1.427545,-1.489435,-0.006122,2.06309
45,300,85,0,0,0,0,0,0.000005,0,0,90.054611,-66.26535,0.952673,-0.42753,0.017388,1.044351
60,300,85,0,0,0,0,0,0.000005,0,0,86.158356,-66.73082,1.239602,0.943683,-0.028584,1.558194
75,300,85,0,0,0,0,0,0.000005,0,0,82.857498,-67.484138,0.825229,0.179793,-0.005512,0.844606
90,300,85,0,0,0,0,0,0.000005,0,0,79.143181,-66.927582,0.179191,1.161476,-0.055151,1.176511
105,300,85,0,0,0,0,0,0.000007,0,0,74.859818,-68.041641,0.491873,0.671755,0.02448,0.832942
120,300,85,0,0,0,0,0,0.000009,0,0,72.424118,-67.691765,1.126488,5.02047,0.115929,5.146604
135,300,85,0,0,0,0,0,0.000009,0,0,64.765656,-69.520142,1.751257,5.795258,0.125666,6.055386
150,300,85,0,0,0,0,0,0.000009,0,0,57.808285,-70.472687,3.588061,6.112453,-0.034873,7.087841
165,300,85,0,0,0,0,0,0.000008,0,0,46.587132,-69.703903,1.508244,4.137926,0.061351,4.404655
180,300,85,0,0,0,0,0,0.000008,0,0,32.665142,-69.434273,-0.568629,1.103326,0.07434,1.24346
195,300,85,0,0,0,0,0,0.000008,0,0,23.282928,-69.838959,-2.018396,0.023733,0.189824,2.027441
210,300,85,0,0,0,0,0,0.000008,0,0,8.996418,-71.799049,-1.488244,3.461002,0.110977,3.769048
225,300,85,0,0,0,0,0,0.000008,0,0,-2.90729,-69.033829,-1.423749,2.900488,0.024388,3.231174
240,300,85,0,0,0,0,0,0.000007,0,0,-17.662197,-68.983131,-3.799163,2.140456,-0.179755,4.364345
255,300,85,0,0,0,0,0,0.000006,0,0,-31.548302,-70.416992,-7.060061,3.152117,-0.022823,7.731806
270,300,85,0,0,0,0,0,0.000006,0,0,-36.879997,-70.315674,-3.684463,5.788163,0.548949,6.883273
285,300,85,0,0,0,0,0,0.000006,0,0,-34.74934,-71.085693,-3.390316,5.633533,0.080926,6.575521
300,300,85,0,0,0,0,0,0.000006,0,0,-26.066788,-70.853241,-4.163366,4.920648,-0.203657,6.448865
315,300,85,0,0,0,0,0,0.000007,0,0,-18.637455,-71.140213,-6.912015,5.580376,0.191237,8.885556
330,300,85,0,0,0,0,0,0.000007,0,0,-7.791171,-71.32753,-5.311621,3.785301,-0.116132,6.523442
345,300,85,0,0,0,0,0,0.000007,0,0,1.336708,-72.598221,-5.489846,4.050217,-0.068408,6.822561
360,300,85,0,0,0,0,0,0.000007,0,0,6.845655,-73.232269,-7.517588,3.669689,0.036865,8.365531
375,300,85,0,0,0,0,0,0.000007,0,0,11.088859,-72.398651,-7.52399,2.563914,-0.083445,7.949279
390,300,85,0,0,0,0,0,0.000006,0,0,12.559387,-72.552597,-8.478311,3.436705,0.167493,9.149904
405,300,85,0,0,0,0,0,0.000006,0,0,19.584953,-73.217827,-7.9806,0.845609,-0.11961,8.026166
420,300,85,0,0,0,0,0,0.000006,0,0,20.479588,-73.824326,-10.042093,1.814595,0.001421,10.204724
435,300,85,0,0,0,0,0,0.000006,0,0,24.29855,-73.397537,-9.157817,0.031017,-0.036343,9.157941
450,300,85,0,0,0,0,0,0.000006,0,0,25.145708,-73.82341,-10.638086,-1.269588,-0.007136,10.71358
465,300,85,0,0,0,0,0,0.000006,0,0,29.585501,-74.562653,-9.990962,-2.469901,0.009773,10.291736
480,300,85,0,0,0,0,0,0.000006,0,0,31.347313,-74.142075,-10.271008,-5.453711,0.00759,11.629128
495,300,85,0,0,0,0,0,0.000005,0,0,31.594666,-74.866173,-11.070746,-7.000237,0.025996,13.098297
0,315,85,0,0,0,0,0,0.000007,0,0,119.163162,-66.361755,9.118526,-0.852669,-0.206316,9.160628
15,315,85,0,0,0,0,0,0.000006,0,0,100.13559,-66.834213,2.635435,-0.760186,0.014687,2.742921
30,315,85,0,0,0,0,0,0.000005,0,0,98.061371,-66.998901,1.51465,-3.095616,0.075549,3.44713
45,315,85,0,0,0,0,0,0.000005,0,0,91.094406,-66.613335,1.715583,-0.218769,-0.039319,1.729922
60,315,85,0,0,0,0,0,0.000006,0,0,86.874146,-66.640846,1.054223,-0.193529,0.004991,1.071851
75,315,85,0,0,0,0,0,0.000005,0,0,84.319695,-67.15033,0.628649,-0.270991,-0.029574,0.685208
90,315,85,0,0,0,0,0,0.000006,0,0,81.188362,-67.230087,0.297547,1.012349,-0.079316,1.058147
105,315,85,0,0,0,0,0,0.000007,0,0,76.545761,-67.776367,-0.126165,-0.628667,0.05783,0.643804
120,315,85,0,0,0,0,0,0.000009,0,0,72.401863,-67.812653,1.049796,3.236341,-0.096366,3.403713
135,315,85,0,0,0,0,0,0.000009,0,0,67.027443,-69.367752,2.737113,5.560133,0.183854,6.200054
150,315,85,0,0,0,0,0,0.000009,0,0,61.300758,-70.455383,2.52977,3.559918,-0.062084,4.367678
165,315,85,0,0,0,0,0,0.000008,0,0,51.566162,-70.162735,1.01521,2.443598,-0.007643,2.646107
180,315,85,0,0,0,0,0,0.000008,0,0,39.966099,-69.514435,0.418262,2.672851,-0.202181,2.712924
195,315,85,0,0,0,0,0,0.000008,0,0,23.359257,-70.20787,-3.302001,-0.023487,0.322919,3.317837
210,315,85,0,0,0,0,0,0.000008,0,0,21.22957,-69.941696,-2.664336,1.517156,-0.02255,3.066098
225,315,85,0,0,0,0,0,0.000007,0,0,11.089403,-70.150116,-2.835244,1.402474,-0.283787,3.175858
240,315,85,0,0,0,0,0,0.000007,0,0,-0.640179,-69.94265,-4.030404,2.507752,0.207609,4.751429
255,315,85,0,0,0,0,0,0.000007,0,0,-7.030426,-70.890724,-5.590386,2.546701,0.087314,6.143755
270,315,85,0,0,0,0,0,0.000006,0,0,-11.123076,-71.747635,-8.032466,2.745314,-0.011319,8.488663
285,315,85,0,0,0,0,0,0.000006,0,0,-16.315498,-71.513084,-8.95882,3.707093,-0.435321,9.705282
300,315,85,0,0,0,0,0,0.000006,0,0,-9.946095,-71.64917,-8.373255,3.305991,-0.182905,9.004134
315,315,85,0,0,0,0,0,0.000006,0,0,-5.519561,-71.771729,-7.29287,3.928446,0.008313,8.283641
330,315,85,0,0,0,0,0,0.000007,0,0,2.69069,-71.822647,-6.912968,3.287527,0.01037,7.654872
345,315,85,0,0,0,0,0,0.000007,0,0,1.835129,-72.643044,-6.111899,2.447729,0.105409,6.584664
360,315,85,0,0,0,0,0,0.000007,0,0,5.614551,-72.203239,-7.093912,2.401579,-0.004389,7.489405
375,315,85,0,0,0,0,0,0.000007,0,0,12.059853,-72.461304,-8.778702,3.697399,0.081089,9.525908
390,315,85,0,0,0,0,0,0.000006,0,0,20.068525,-73.792969,-8.418869,0.991261,-0.136963,8.478131
405,315,85,0,0,0,0,0,0.000006,0,0,21.383675,-73.288437,-10.082911,0.205775,-0.0044,10.085011
420,315,85,0,0,0,0,0,0.000006,0,0,22.361813,-72.842056,-9.663327,0.54822,0.004806,9.678866
435,315,85,0,0,0,0,0,0.000006,0,0,25.247868,-73.895432,-10.833769,-1.804413,-0.010333,10.983012
450,315,85,0,0,0,0,0,0.000006,0,0,28.004408,-74.431183,-12.20279,-0.85513,0.008854,12.232719
465,315,85,0,0,0,0,0,0.000006,0,0,31.034775,-73.738708,-11.684417,-3.86007,-0.047059,12.305606
480,315,85,0,0,0,0,0,0.000006,0,0,32.412209,-74.685341,-12.034712,-5.794558,-0.058246,13.357192
495,315,85,0,0,0,0,0,0.000006,0,0,33.223465,-75.198708,-13.479794,-5.561516,0.053865,14.582119
0,330,85,0,0,0,0,0,0.000007,0,0,117.945198,-66.409866,9.091067,-1.208965,-0.223008,9.173813
15,330,85,0,0,0,0,0,0.000006,0,0,99.149368,-66.808212,3.35616,-1.257947,0.098656,3.585523
30,330,85,0,0,0,0,0,0.000006,0,0,96.399384,-66.68882,1.949292,-2.859905,-0.03393,3.461205
45,330,85,0,0,0,0,0,0.000006,0,0,90.455399,-66.393738,1.318703,-1.602826,-0.016696,2.075646
60,330,85,0,0,0,0,0,0.000006,0,0,87.994781,-67.0522,1.079392,-1.788672,0.012284,2.089159
75,330,85,0,0,0,0,0,0.000005,0,0,86.392227,-67.23378,0.957998,-0.761543,-0.022365,1.224013
90,330,85,0,0,0,0,0,0.000006,0,0,83.428406,-67.665329,0.419376,-1.113485,-0.131686,1.197108
105,330,85,0,0,0,0,0,0.000007,0,0,80.004898,-67.937439,-0.246154,-1.404608,0.102342,1.429682
120,330,85,0,0,0,0,0,0.000008,0,0,75.729477,-67.926834,0.769821,1.74451,0.12306,1.910781
135,330,85,0,0,0,0,0,0.000009,0,0,70.836777,-68.250427,2.79213,5.060991,-0.014273,5.780124
150,330,85,0,0,0,0,0,0.000009,0,0,65.089386,-70.218269,2.804727,3.597281,-0.048607,4.561719
165,330,85,0,0,0,0,0,0.000009,0,0,57.886436,-71.234833,0.432289,0.591778,-0.023364,0.733226
180,330,85,0,0,0,0,0,0.000008,0,0,45.955505,-70.115875,-0.981103,0.795998,-0.110275,1.268202
195,330,85,0,0,0,0,0,0.000008,0,0,35.066254,-69.924103,-1.145907,1.478166,0.370571,1.906673
210,330,85,0,0,0,0,0,0.000008,0,0,24.357479,-70.698128,-3.92605,-0.263433,0.134329,3.93717
225,330,85,0,0,0,0,0,0.000007,0,0,15.42592,-70.576767,-4.822304,-1.929136,-0.314137,5.203351
240,330,85,0,0,0,0,0,0.000007,0,0,12.617931,-70.605148,-3.24147,2.249136,0.017927,3.945385
255,330,85,0,0,0,0,0,0.000006,0,0,6.068509,-70.936531,-4.983438,3.024628,-0.189016,5.832561
270,330,85,0,0,0,0,0,0.000007,0,0,2.319184,-70.550529,-6.172351,2.028849,0.106008,6.498106
285,330,85,0,0,0,0,0,0.000007,0,0,4.291347,-70.364861,-7.801023,0.475825,0.028865,7.815575
300,330,85,0,0,0,0,0,0.000006,0,0,-3.289376,-70.911552,-8.018616,1.781273,-0.004378,8.214083
315,330,85,0,0,0,0,0,0.000007,0,0,4.576789,-71.378784,-7.152766,1.839706,0.158691,7.38727
330,330,85,0,0,0,0,0,0.000006,0,0,8.05022,-71.908936,-7.282371,0.002355,0.058716,7.282608
345,330,85,0,0,0,0,0,0.000007,0,0,11.817372,-71.21769,-10.911978,1.802113,0.215035,11.061876
360,330,85,0,0,0,0,0,0.000007,0,0,15.611238,-71.708191,-9.365933,0.960339,-0.038988,9.415119
375,330,85,0,0,0,0,0,0.000007,0,0,19.191927,-72.933212,-10.017237,0.613778,-0.069126,10.036261
390,330,85,0,0,0,0,0,0.000006,0,0,23.675877,-74.170128,-10.736462,1.065841,-0.001361,10.789236
405,330,85,0,0,0,0,0,0.000006,0,0,24.104439,-73.384125,-13.594736,0.321852,0.067523,13.598713
420,330,85,0,0,0,0,0,0.000006,0,0,23.534954,-73.634155,-12.348709,-2.712905,0.053623,12.643312
435,330,85,0,0,0,0,0,0.000006,0,0,28.416565,-74.323715,-13.698994,-0.849061,0.058986,13.725408
450,330,85,0,0,0,0,0,0.000006,0,0,30.903732,-74.888458,-13.95655,-3.249465,0.113825,14.330292
465,330,85,0,0,0,0,0,0.000006,0,0,33.465816,-74.832733,-13.671556,-4.91764,-0.038171,14.529146
480,330,85,0,0,0,0,0,0.000006,0,0,34.157944,-75.070282,-13.765459,-4.787524,0.009945,14.574236
495,330,85,0,0,0,0,0,0.000006,0,0,35.531612,-74.624329,-13.592134,-7.513043,0.022271,15.530372
0,345,85,0,0,0,0,0,0.000007,0,0,115.665207,-66.429169,9.018023,-1.779927,-0.23479,9.195
15,345,85,0,0,0,0,0,0.000006,0,0,100.072968,-66.258118,4.034678,-1.962011,0.076299,4.487086
30,345,85,0,0,0,0,0,0.000006,0,0,95.728752,-66.508606,2.876313,-2.208361,-0.03412,3.626458
45,345,85,0,0,0,0,0,0.000006,0,0,91.069748,-66.697411,1.645546,-3.080503,-0.041756,3.492716
60,345,85,0,0,0,0,0,0.000006,0,0,88.718994,-67.207352,1.564667,-2.025963,0.021601,2.559917
75,345,85,0,0,0,0,0,0.000005,0,0,88.312729,-67.319366,0.827056,-2.07978,-0.003219,2.238195
90,345,85,0,0,0,0,0,0.000006,0,0,85.958801,-67.955162,-0.124042,-3.109738,-0.002407,3.112212
105,345,85,0,0,0,0,0,0.000008,0,0,81.809021,-67.415161,-0.216435,-1.170337,0.080052,1.192871
120,345,85,0,0,0,0,0,0.000009,0,0,76.699898,-68.156738,-0.638072,-1.023376,-0.102186,1.210321
135,345,85,0,0,0,0,0,0.000009,0,0,75.954712,-68.114037,0.941598,3.235159,0.1155,3.37138
150,345,85,0,0,0,0,0,0.000009,0,0,70.023338,-69.905121,1.385901,3.631816,-0.123636,3.889228
165,345,85,0,0,0,0,0,0.000008,0,0,62.123409,-70.957291,-0.540749,-0.28768,-0.122171,0.624576
180,345,85,0,0,0,0,0,0.000008,0,0,53.957264,-70.839859,-1.017173,0.52483,-0.027853,1.144929
195,345,85,0,0,0,0,0,0.000008,0,0,41.441898,-70.472687,-1.569338,0.511123,-0.016702,1.65056
210,345,85,0,0,0,0,0,0.000007,0,0,37.59726,-70.09819,-2.354201,0.047039,0.069717,2.355703
225,345,85,0,0,0,0,0,0.000007,0,0,30.475266,-71.626656,-5.659283,-3.714212,0.036553,6.769357
240,345,85,0,0,0,0,0,0.000007,0,0,22.082424,-70.199432,-6.88584,-2.400601,0.07613,7.2927
255,345,85,0,0,0,0,0,0.000007,0,0,17.402689,-71.732979,-6.591187,1.373507,-0.146946,6.73438
270,345,85,0,0,0,0,0,0.000007,0,0,12.632377,-70.384857,-7.3358,0.641314,-0.105703,7.364538
285,345,85,0,0,0,0,0,0.000007,0,0,14.481976,-70.807022,-6.346504,0.728797,-0.07923,6.388704
300,345,85,0,0,0,0,0,0.000007,0,0,15.115938,-71.423012,-10.214037,-1.175892,-0.144001,10.28251
315,345,85,0,0,0,0,0,0.000007,0,0,15.352255,-71.396339,-9.269915,1.109571,0.00361,9.336085
330,345,85,0,0,0,0,0,0.000007,0,0,18.663408,-72.046417,-10.868504,-0.575014,-0.031743,10.88375
345,345,85,0,0,0,0,0,0.000006,0,0,20.257244,-72.284515,-10.413088,-1.186761,-0.048006,10.480606
360,345,85,0,0,0,0,0,0.000007,0,0,22.250742,-72.145782,-10.671728,-0.239267,-0.079521,10.674706
375,345,85,0,0,0,0,0,0.000007,0,0,23.47287,-73.155106,-10.941336,-0.374052,0.050153,10.947843
390,345,85,0,0,0,0,0,0.000007,0,0,25.322695,-73.331329,-12.128178,0.199857,0.173132,12.13106
405,345,85,0,0,0,0,0,0.000006,0,0,26.000412,-73.899536,-11.061802,-1.825885,-0.00276,11.211482
420,345,85,0,0,0,0,0,0.000006,0,0,29.428558,-74.814148,-14.287018,-2.450505,0.058519,14.495768
435,345,85,0,0,0,0,0,0.000006,0,0,33.846054,-73.854454,-12.627979,-2.829702,0.086671,12.941429
450,345,85,0,0,0,0,0,0.000006,0,0,32.876198,-74.192734,-12.715775,-5.091171,-0.042561,13.69718
465,345,85,0,0,0,0,0,0.000006,0,0,35.220833,-74.22699,-13.625093,-6.143107,0.076167,14.946128
480,345,85,0,0,0,0,0,0.000006,0,0,36.428711,-74.322449,-13.81274,-6.641535,0.075074,15.32669
495,345,85,0,0,0,0,0,0.000007,0,0,37.257217,-74.4048,-15.163774,-7.916139,0.041388,17.105761
0,360,85,0,0,0,0,0,0.000007,0,0,113.012466,-66.461067,8.900835,-2.13664,-0.212024,9.156148
15,360,85,0,0,0,0,0,0.000006,0,0,99.583237,-66.083862,4.545409,-1.836608,0.003779,4.902436
30,360,85,0,0,0,0,0,0.000006,0,0,95.353943,-66.707916,3.295726,-2.439046,0.019636,4.10014
45,360,85,0,0,0,0,0,0.000006,0,0,92.484146,-66.833023,1.129369,-4.887297,-0.002644,5.016089
60,360,85,0,0,0,0,0,0.000006,0,0,90.949783,-67.135567,1.283011,-3.205881,0.084599,3.45412
75,360,85,0,0,0,0,0,0.000005,0,0,90.125549,-67.711243,0.984533,-2.851635,-0.076001,3.017765
90,360,85,0,0,0,0,0,0.000006,0,0,90.510841,-67.439491,0.437993,-2.492539,-0.023736,2.53084
105,360,85,0,0,0,0,0,0.000008,0,0,84.950241,-67.431412,-0.425184,-1.981569,0.096514,2.028968
120,360,85,0,0,0,0,0,0.000009,0,0,81.876472,-68.903648,-2.104914,-3.690676,-0.05035,4.249034
135,360,85,0,0,0,0,0,0.000009,0,0,78.162598,-68.208344,-1.118682,-0.534451,-0.061574,1.241321
150,360,85,0,0,0,0,0,0.000009,0,0,75.139557,-69.273621,1.771278,2.691561,0.027993,3.222221
165,360,85,0,0,0,0,0,0.000009,0,0,67.283791,-69.940697,-0.279727,-1.22867,-0.038961,1.260712
180,360,85,0,0,0,0,0,0.000008,0,0,61.470085,-70.718674,-0.583855,-0.955179,0.070474,1.121704
195,360,85,0,0,0,0,0,0.000008,0,0,52.423012,-70.883629,-2.114598,-0.453702,-0.058728,2.16352
210,360,85,0,0,0,0,0,0.000007,0,0,43.192169,-71.111122,-5.148821,-1.348165,0.050058,5.322632
225,360,85,0,0,0,0,0,0.000007,0,0,37.238464,-71.300232,-4.491543,-2.253037,-0.12995,5.026631
240,360,85,0,0,0,0,0,0.000007,0,0,33.792023,-71.824547,-5.256305,-2.635285,0.107348,5.8809
255,360,85,0,0,0,0,0,0.000007,0,0,31.449408,-71.569351,-6.881828,-0.480844,0.024538,6.89865
270,360,85,0,0,0,0,0,0.000007,0,0,29.10442,-72.300514,-8.681878,-2.392045,-0.06323,9.005603
285,360,85,0,0,0,0,0,0.000006,0,0,24.691404,-72.094666,-9.154885,-1.866678,-0.061838,9.34346
300,360,85,0,0,0,0,0,0.000006,0,0,20.647999,-72.279678,-8.548319,-2.213847,-0.027413,8.83038
315,360,85,0,0,0,0,0,0.000007,0,0,20.303009,-72.763641,-10.063967,-0.790354,-0.06555,10.095166
330,360,85,0,0,0,0,0,0.000006,0,0,18.540741,-72.801971,-10.000095,-2.044608,-0.121479,10.207697
345,360,85,0,0,0,0,0,0.000006,0,0,23.76683,-73.654312,-11.713892,-2.285878,-0.007449,11.934847
360,360,85,0,0,0,0,0,0.000006,0,0,25.21804,-72.569366,-11.099886,-1.586921,0.12015,11.213394
375,360,85,0,0,0,0,0,0.000007,0,0,24.793587,-73.065933,-10.574839,-2.523726,0.0008,10.871817
390,360,85,0,0,0,0,0,0.000006,0,0,27.232811,-74.01709,-10.959433,-3.089537,0.047573,11.386688
405,360,85,0,0,0,0,0,0.000006,0,0,30.691229,-74.139908,-11.101835,-2.75108,0.029227,11.437658
420,360,85,0,0,0,0,0,0.000006,0,0,32.684826,-73.945984,-12.752983,-3.285667,0.029336,13.169474
435,360,85,0,0,0,0,0,0.000006,0,0,36.309334,-74.371948,-12.693333,-4.139819,0.020671,13.351376
450,360,85,0,0,0,0,0,0.000006,0,0,35.469471,-74.31205,-12.081099,-5.850034,-0.013796,13.422966
465,360,85,0,0,0,0,0,0.000006,0,0,36.830379,-73.830376,-13.169394,-7.077076,-0.049594,14.950598
480,360,85,0,0,0,0,0,0.000007,0,0,37.630943,-73.647263,-14.591202,-6.617347,-0.00915,16.021627
495,360,85,0,0,0,0,0,0.000007,0,0,37.925697,-74.276001,-16.362816,-7.930389,-0.068927,18.183443
0,375,85,0,0,0,0,0,0.000007,0,0,110.371857,-66.537094,8.756334,-2.477214,-0.206402,9.10234
15,375,85,0,0,0,0,0,0.000006,0,0,98.802094,-66.018799,5.38738,-1.744857,0.118423,5.664134
30,375,85,0,0,0,0,0,0.000006,0,0,95.551315,-66.683807,2.296484,-4.129361,0.045027,4.725197
45,375,85,0,0,0,0,0,0.000006,0,0,94.648308,-67.300209,2.163852,-4.004487,-0.00036,4.551722
60,375,85,0,0,0,0,0,0.000006,0,0,93.547424,-66.469055,0.162563,-5.210188,0.017369,5.212752
75,375,85,0,0,0,0,0,0.000005,0,0,91.509003,-67.47525,0.943178,-3.317288,0.067026,3.449417
90,375,85,0,0,0,0,0,0.000006,0,0,90.744476,-67.397202,-0.097334,-3.580895,-0.001225,3.582218
105,375,85,0,0,0,0,0,0.000007,0,0,87.632095,-67.600937,-0.608792,-2.962855,-0.073136,3.025638
120,375,85,0,0,0,0,0,0.000008,0,0,82.593231,-68.220535,-0.381708,-2.360104,-0.084978,2.392282
135,375,85,0,0,0,0,0,0.000009,0,0,80.503067,-68.756287,-1.330787,-1.968935,0.005362,2.376495
150,375,85,0,0,0,0,0,0.000009,0,0,78.936127,-68.756432,-0.074811,0.088102,0.105209,0.156294
165,375,85,0,0,0,0,0,0.000009,0,0,73.807396,-69.940063,0.822599,0.19865,0.017506,0.846426
180,375,85,0,0,0,0,0,0.000008,0,0,66.797852,-70.389542,-1.154835,-2.980007,-0.02187,3.196023
195,375,85,0,0,0,0,0,0.000008,0,0,61.393234,-70.945236,-1.347,-0.911382,-0.102913,1.629606
210,375,85,0,0,0,0,0,0.000008,0,0,52.287956,-70.778564,-2.217576,-1.435082,-0.031045,2.641603
225,375,85,0,0,0,0,0,0.000007,0,0,43.92939,-71.579025,-4.945481,-3.951779,-0.006265,6.330433
240,375,85,0,0,0,0,0,0.000007,0,0,40.302162,-72.694626,-4.328051,-4.507979,0.029794,6.249382
255,375,85,0,0,0,0,0,0.000007,0,0,37.76664,-71.810715,-7.39205,-1.743715,-0.005941,7.594932
270,375,85,0,0,0,0,0,0.000007,0,0,35.984833,-71.889275,-6.699728,-2.998299,-0.00709,7.340041
285,375,85,0,0,0,0,0,0.000007,0,0,32.089272,-72.369476,-7.552966,-5.38743,0.060004,9.277678
300,375,85,0,0,0,0,0,0.000007,0,0,33.584824,-71.191994,-5.921957,-3.128744,-0.004094,6.697659
315,375,85,0,0,0,0,0,0.000007,0,0,30.397141,-71.125175,-9.278302,-2.287858,-0.027562,9.556252
330,375,85,0,0,0,0,0,0.000006,0,0,30.573557,-72.517838,-8.253893,-1.837127,0.037824,8.455957
345,375,85,0,0,0,0,0,0.000006,0,0,29.413437,-73.354248,-10.327614,-3.245534,0.089787,10.825949
360,375,85,0,0,0,0,0,0.000006,0,0,29.964251,-72.720032,-9.51676,-4.011741,-0.03841,10.327839
375,375,85,0,0,0,0,0,0.000006,0,0,32.755283,-72.978951,-10.747614,-4.573894,0.061524,11.680561
390,375,85,0,0,0,0,0,0.000006,0,0,34.048569,-73.499718,-13.48045,-3.256168,0.015632,13.868143
405,375,85,0,0,0,0,0,0.000006,0,0,35.575676,-74.105911,-12.762031,-4.366184,0.1269,13.488851
420,375,85,0,0,0,0,0,0.000006,0,0,36.312733,-74.034271,-12.388903,-5.1811,-0.003467,13.428653
435,375,85,0,0,0,0,0,0.000006,0,0,37.967941,-73.637177,-12.996593,-6.156606,0.080299,14.381296
450,375,85,0,0,0,0,0,0.000007,0,0,38.005199,-73.503616,-12.659984,-7.457304,-0.126797,14.693626
465,375,85,0,0,0,0,0,0.000007,0,0,38.778645,-73.497116,-14.214197,-7.040359,-0.024511,15.86224
480,375,85,0,0,0,0,0,0.000007,0,0,39.130505,-74.072601,-16.122007,-7.454752,0.061118,17.762213
495,375,85,0,0,0,0,0,0.000007,0,0,38.837204,-74.248505,-17.290869,-8.47817,0.00028,19.257557
0,390,85,0,0,0,0,0,0.000007,0,0,106.430481,-66.626755,8.664278,-2.498527,-0.174783,9.01903
15,390,85,0,0,0,0,0,0.000006,0,0,97.553955,-66.082428,8.780087,-3.404117,0.071213,9.417166
30,390,85,0,0,0,0,0,0.000006,0,0,94.971542,-66.877594,2.84003,-3.414369,-0.014594,4.44116
45,390,85,0,0,0,0,0,0.000006,0,0,95.465263,-66.867035,2.249799,-5.23732,0.010875,5.700108
60,390,85,0,0,0,0,0,0.000006,0,0,95.547943,-67.569069,0.867098,-5.416874,0.003523,5.485836
75,390,85,0,0,0,0,0,0.000006,0,0,94.047562,-67.628036,-0.224424,-5.037973,-0.04497,5.04317
90,390,85,0,0,0,0,0,0.000006,0,0,92.057343,-67.75087,0.275335,-4.352075,-0.113615,4.362256
105,390,85,0,0,0,0,0,0.000008,0,0,89.395279,-67.864944,-0.585305,-4.353951,0.012595,4.393134
120,390,85,0,0,0,0,0,0.000008,0,0,85.591156,-68.232086,0.097911,-2.08567,0.07867,2.089448
135,390,85,0,0,0,0,0,0.000009,0,0,83.484184,-68.563599,-0.604134,-2.607929,0.082857,2.678271
150,390,85,0,0,0,0,0,0.000009,0,0,80.905777,-69.454407,-1.043839,-3.045491,-0.069311,3.220158
165,390,85,0,0,0,0,0,0.000009,0,0,77.944534,-69.51828,0.195272,-0.895467,0.020888,0.916749
180,390,85,0,0,0,0,0,0.000008,0,0,72.593239,-69.608368,0.030177,-2.555326,-0.111047,2.557916
195,390,85,0,0,0,0,0,0.000008,0,0,65.938622,-70.783478,-1.091589,-2.681071,0.067416,2.895557
210,390,85,0,0,0,0,0,0.000008,0,0,61.896084,-70.338959,-2.107538,-2.404904,-0.127952,3.200258
225,390,85,0,0,0,0,0,0.000007,0,0,52.275101,-70.894272,-4.695191,-4.429451,-0.015653,6.454852
240,390,85,0,0,0,0,0,0.000007,0,0,45.292145,-72.13443,-5.186555,-5.475336,-0.113123,7.542709
255,390,85,0,0,0,0,0,0.000007,0,0,42.506676,-71.476898,-5.436275,-3.586054,-0.060243,6.512795
270,390,85,0,0,0,0,0,0.000007,0,0,39.071754,-71.799324,-5.573639,-4.101824,0.058463,6.920537
285,390,85,0,0,0,0,0,0.000007,0,0,38.986565,-72.254791,-6.753837,-8.818358,-0.003699,11.107554
300,390,85,0,0,0,0,0,0.000007,0,0,36.696262,-70.647385,-8.038778,-2.890616,0.172362,8.544433
315,390,85,0,0,0,0,0,0.000007,0,0,36.032829,-72.578964,-8.041305,-4.005569,0.107355,8.984359
330,390,85,0,0,0,0,0,0.000007,0,0,32.049553,-71.160049,-9.149229,-4.55168,0.15508,10.220089
345,390,85,0,0,0,0,0,0.000006,0,0,34.78389,-72.666252,-7.965036,-3.446069,0.144551,8.679751
360,390,85,0,0,0,0,0,0.000006,0,0,35.718945,-72.800079,-11.029613,-3.644495,-0.011273,11.616146
375,390,85,0,0,0,0,0,0.000006,0,0,37.606266,-72.833755,-11.291985,-5.662563,-0.036204,12.632295
390,390,85,0,0,0,0,0,0.000006,0,0,37.295578,-72.93885,-10.537943,-5.72242,-0.010177,11.991431
405,390,85,0,0,0,0,0,0.000006,0,0,38.64402,-73.237,-9.864519,-6.72135,-0.071065,11.936932
420,390,85,0,0,0,0,0,0.000006,0,0,39.023346,-73.120537,-11.696207,-6.055724,-0.055632,13.171034
435,390,85,0,0,0,0,0,0.000007,0,0,38.762684,-73.362244,-13.329509,-7.018179,-0.058501,15.064331
450,390,85,0,0,0,0,0,0.000007,0,0,39.615116,-73.474762,-14.286917,-7.428241,-0.110455,16.103012
465,390,85,0,0,0,0,0,0.000007,0,0,39.91922,-74.246376,-15.069129,-8.012526,0.019734,17.066916
480,390,85,0,0,0,0,0,0.000008,0,0,39.053391,-73.844025,-15.544955,-9.312057,0.036184,18.120745
495,390,85,0,0,0,0,0,0.000007,0,0,38.969337,-74.067024,-17.870808,-10.043615,0.004262,20.499756
0,405,85,0,0,0,0,0,0.000006,0,0,102.105087,-66.736145,8.567472,-2.419672,-0.061772,8.90282
15,405,85,0,0,0,0,0,0.000007,0,0,96.371239,-66.139984,10.02868,-3.591448,-0.079627,10.652664
30,405,85,0,0,0,0,0,0.000006,0,0,96.642395,-67.346657,3.988225,-4.040588,-0.062948,5.677698
45,405,85,0,0,0,0,0,0.000006,0,0,97.927254,-67.155136,2.106058,-6.193653,0.033955,6.542016
